date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,windspeed_10m_max,precipitation_sum
2017-03-29,30.6,21.3,25.7,67,1008.2,14.0,0.9
2017-03-30,32.0,21.7,25.9,62,1009.0,16.7,0.0
2017-03-31,30.1,20.7,25.4,65,1010.2,18.4,0.0
2017-04-01,29.9,21.1,25.5,75,1011.4,16.5,0.2
2017-04-02,30.3,22.5,26.1,75,1010.7,15.4,1.8
2017-04-03,30.7,23.1,26.1,74,1009.9,15.1,3.1
2017-04-04,29.7,21.9,25.9,73,1010.4,20.6,0.6
2017-04-05,29.6,22.3,25.9,72,1011.5,21.6,0.4
2017-04-06,29.2,21.8,25.5,72,1011.4,17.6,2.0
2017-04-07,29.5,21.7,25.6,70,1009.7,16.0,0.0
2017-04-08,29.4,22.0,25.9,71,1008.4,15.8,0.1
2017-04-09,29.2,22.5,25.4,73,1008.4,15.2,2.1
2017-04-10,30.7,21.3,25.2,69,1008.7,18.8,1.2
2017-04-11,32.1,21.5,25.5,67,1008.3,17.6,3.4
2017-04-12,30.6,21.9,25.7,65,1008.0,20.5,0.9
2017-04-13,31.2,22.0,26.1,58,1008.1,17.3,0.4
2017-04-14,31.0,21.1,25.5,66,1008.2,16.2,3.5
2017-04-15,33.1,21.8,26.4,63,1009.3,22.9,0.5
2017-04-16,30.0,22.2,25.3,72,1010.0,19.1,4.0
2017-04-17,29.0,22.3,24.6,81,1010.0,14.8,10.5
2017-04-18,26.8,22.3,23.9,86,1010.5,12.1,24.9
2017-04-19,29.1,22.9,25.2,71,1010.4,15.6,1.7
2017-04-20,29.4,21.1,25.0,68,1009.4,14.3,1.2
2017-04-21,28.6,22.0,24.8,72,1008.9,11.8,1.9
2017-04-22,27.4,22.3,24.5,78,1008.7,18.1,12.5
2017-04-23,25.8,21.5,23.6,89,1007.8,21.4,33.0
2017-04-24,26.9,23.5,24.7,90,1007.0,18.9,14.1
2017-04-25,28.1,23.8,25.9,86,1007.2,15.3,1.5
2017-04-26,27.4,23.0,25.0,89,1008.0,10.8,2.0
2017-04-27,27.4,22.7,24.7,89,1009.4,9.5,8.7
2017-04-28,27.5,22.4,24.5,86,1010.7,12.9,3.5
2017-04-29,27.3,22.0,23.8,88,1011.5,12.8,20.7
2017-04-30,27.8,21.2,23.4,86,1011.6,17.1,15.1
2017-05-01,26.6,20.5,23.1,87,1011.1,16.2,18.7
2017-05-02,26.8,21.6,24.0,87,1010.1,10.6,4.7
2017-05-03,27.8,21.5,24.6,86,1009.3,12.2,3.6
2017-05-04,28.6,21.6,25.1,82,1008.2,16.3,0.5
2017-05-05,28.5,22.5,25.4,83,1007.8,18.2,2.4
2017-05-06,28.5,23.5,26.0,84,1008.6,17.1,4.4
2017-05-07,27.9,23.3,25.3,86,1008.7,13.2,3.7
2017-05-08,27.2,23.1,24.8,87,1008.1,10.6,2.0
2017-05-09,29.0,22.2,24.9,82,1007.9,14.1,1.2
2017-05-10,30.7,22.3,25.4,77,1008.8,18.9,0.4
2017-05-11,29.6,22.0,24.9,75,1008.7,17.7,1.8
2017-05-12,29.0,21.4,25.0,77,1008.6,14.1,2.4
2017-05-13,28.6,22.6,25.3,82,1009.6,14.0,0.8
2017-05-14,28.9,22.7,26.0,84,1009.6,15.6,1.4
2017-05-15,28.7,24.0,26.2,86,1009.6,15.0,4.6
2017-05-16,29.2,23.1,26.2,85,1009.3,20.4,3.6
2017-05-17,28.7,24.0,26.2,83,1009.9,21.0,4.7
2017-05-18,28.2,23.2,25.8,83,1010.0,13.4,2.0
2017-05-19,29.5,23.6,26.0,79,1009.3,14.5,0.4
2017-05-20,30.5,23.3,25.9,80,1008.8,14.8,3.5
2017-05-21,29.3,23.0,25.6,82,1010.1,13.0,3.0
2017-05-22,30.0,22.8,26.3,79,1010.6,12.4,1.5
2017-05-23,29.5,23.3,26.4,80,1010.6,18.5,0.7
2017-05-24,29.8,23.7,26.6,80,1010.9,19.9,0.2
2017-05-25,30.3,23.4,26.7,80,1011.3,19.2,0.7
2017-05-26,29.6,23.0,26.2,79,1011.2,15.7,1.6
2017-05-27,29.6,22.7,26.1,78,1011.1,14.0,0.7
2017-05-28,30.0,23.0,26.4,76,1010.8,11.6,1.3
2017-05-29,30.0,22.7,26.2,79,1011.7,16.5,2.9
2017-05-30,29.4,23.2,25.8,82,1012.8,15.0,11.7
2017-05-31,28.4,22.6,24.9,84,1012.6,17.0,6.6
2017-06-01,29.5,22.2,25.3,79,1011.8,14.5,1.3
2017-06-02,30.2,22.5,26.3,76,1010.4,13.7,0.9
2017-06-03,29.7,23.5,26.3,82,1009.9,17.3,1.2
2017-06-04,30.1,23.4,26.8,82,1009.5,16.9,1.1
2017-06-05,29.9,24.0,27.0,84,1009.7,19.6,1.8
2017-06-06,30.2,24.2,27.0,80,1009.7,15.8,0.9
2017-06-07,29.9,23.1,26.6,79,1008.9,15.0,0.4
2017-06-08,29.3,23.4,26.5,81,1009.2,16.9,1.7
2017-06-09,29.9,24.0,27.0,82,1010.2,17.3,1.1
2017-06-10,29.5,23.1,26.5,81,1011.5,18.6,3.7
2017-06-11,30.7,23.4,26.6,77,1011.2,13.5,4.7
2017-06-12,31.6,23.1,26.7,72,1009.8,21.7,0.0
2017-06-13,30.8,22.8,26.8,73,1009.8,13.1,1.0
2017-06-14,30.5,23.6,27.0,77,1010.4,15.6,0.4
2017-06-15,30.4,23.6,26.3,81,1010.3,16.6,19.3
2017-06-16,27.7,23.2,25.2,88,1010.1,12.0,11.3
2017-06-17,29.6,22.8,26.3,79,1009.8,16.1,2.1
2017-06-18,30.5,22.9,26.2,78,1009.8,15.4,2.0
2017-06-19,30.8,23.0,26.3,79,1010.4,17.1,4.1
2017-06-20,31.9,22.9,26.8,76,1010.8,14.3,10.2
2017-06-21,31.1,23.8,26.2,79,1010.4,16.6,0.7
2017-06-22,30.2,23.2,26.1,79,1010.0,16.0,2.0
2017-06-23,31.6,22.7,26.3,75,1009.3,15.6,1.9
2017-06-24,30.4,23.0,26.1,80,1010.2,13.0,3.0
2017-06-25,30.4,23.0,26.6,80,1011.7,12.8,4.7
2017-06-26,30.0,23.5,26.3,82,1011.0,9.7,2.7
2017-06-27,30.7,23.5,27.0,81,1010.4,11.6,3.4
2017-06-28,30.8,23.9,27.1,78,1010.4,14.8,2.1
2017-06-29,31.1,23.9,27.2,74,1010.5,14.7,0.9
2017-06-30,30.5,24.0,26.2,83,1011.6,12.1,5.2
2017-07-01,29.8,23.8,26.1,83,1012.5,12.4,6.7
2017-07-02,31.3,23.4,26.4,79,1012.5,14.5,2.0
2017-07-03,30.2,23.5,26.3,81,1011.8,11.6,1.5
2017-07-04,31.7,23.6,27.1,76,1011.0,15.7,0.8
2017-07-05,28.6,24.0,26.2,84,1011.8,15.1,7.0
2017-07-06,30.2,22.9,26.7,80,1012.2,14.5,3.5
2017-07-07,31.4,23.4,27.0,75,1011.5,15.7,0.4
2017-07-08,30.6,23.6,26.1,82,1011.0,14.0,3.2
2017-07-09,31.3,23.7,26.9,78,1010.3,17.6,0.6
2017-07-10,30.7,24.1,27.1,79,1009.6,14.8,0.0
2017-07-11,30.2,23.2,26.9,81,1009.6,14.1,0.0
2017-07-12,29.0,23.6,25.8,87,1010.4,10.7,8.6
2017-07-13,29.9,23.4,26.2,83,1010.6,10.1,2.3
2017-07-14,30.3,23.6,26.2,82,1011.2,13.7,3.4
2017-07-15,30.2,24.0,26.7,82,1010.5,14.1,4.9
2017-07-16,28.7,23.4,26.1,87,1010.1,11.8,6.9
2017-07-17,30.7,23.7,26.4,83,1010.8,12.8,3.2
2017-07-18,31.4,23.6,27.2,78,1011.6,13.5,0.6
2017-07-19,32.2,24.8,27.8,77,1011.8,15.2,1.6
2017-07-20,33.2,24.4,28.0,73,1011.7,19.8,0.3
2017-07-21,30.5,24.0,26.9,76,1010.9,16.9,1.8
2017-07-22,31.1,24.1,27.1,77,1010.8,14.5,1.2
2017-07-23,30.7,24.6,27.0,83,1010.5,11.6,6.4
2017-07-24,31.1,24.4,27.6,80,1011.3,14.8,0.7
2017-07-25,31.5,24.3,27.0,81,1011.4,15.9,2.8
2017-07-26,29.8,24.0,26.2,83,1009.6,14.6,7.9
2017-07-27,30.2,23.3,26.7,83,1008.6,13.4,2.5
2017-07-28,30.5,23.9,27.3,82,1008.4,14.0,0.5
2017-07-29,30.5,24.0,27.1,83,1009.4,15.7,2.0
2017-07-30,29.4,24.1,27.0,83,1010.7,15.3,3.3
2017-07-31,29.7,23.2,26.6,83,1011.7,14.1,3.4
2017-08-01,33.2,24.2,28.0,79,1011.4,15.3,1.0
2017-08-02,33.7,25.2,28.4,72,1010.9,19.6,0.8
2017-08-03,33.3,25.2,27.6,79,1011.7,16.6,5.9
2017-08-04,31.5,24.6,27.4,80,1011.2,15.8,12.3
2017-08-05,30.8,24.0,26.6,85,1010.8,20.3,5.4
2017-08-06,31.0,24.0,27.0,79,1010.0,13.0,1.3
2017-08-07,29.7,23.8,26.2,80,1009.2,14.9,1.7
2017-08-08,28.9,23.4,25.6,87,1009.5,14.2,9.6
2017-08-09,31.3,24.3,27.4,81,1010.7,13.0,0.6
2017-08-10,32.0,24.5,27.6,75,1010.7,18.2,1.8
2017-08-11,30.6,24.1,26.3,83,1009.2,14.8,7.4
2017-08-12,29.7,23.0,26.3,86,1009.1,13.0,3.7
2017-08-13,30.8,23.9,27.3,82,1010.2,10.8,0.9
2017-08-14,31.0,24.5,27.3,80,1009.7,13.8,1.0
2017-08-15,29.8,24.1,26.9,83,1009.6,16.8,5.6
2017-08-16,32.9,25.1,28.2,75,1009.5,22.1,0.3
2017-08-17,25.5,23.3,24.5,91,1008.5,23.7,18.7
2017-08-18,30.8,23.2,26.9,82,1007.8,14.9,2.5
2017-08-19,31.0,24.5,26.7,82,1007.0,21.5,4.2
2017-08-20,30.3,23.9,26.5,85,1008.1,14.4,8.3
2017-08-21,30.4,24.0,26.8,85,1010.2,11.7,4.9
2017-08-22,30.8,23.9,26.8,82,1009.3,12.1,0.9
2017-08-23,30.7,23.6,26.8,83,1007.4,12.0,1.6
2017-08-24,29.8,23.7,26.9,83,1007.9,12.9,0.4
2017-08-25,31.7,24.2,27.2,81,1009.2,13.2,0.5
2017-08-26,31.5,23.8,26.9,80,1008.8,15.1,4.9
2017-08-27,29.9,24.1,26.5,82,1007.3,14.4,2.2
2017-08-28,29.9,24.0,26.8,83,1007.6,13.8,2.4
2017-08-29,29.9,24.0,26.4,85,1008.7,10.8,1.1
2017-08-30,30.0,24.0,26.8,85,1009.7,12.1,2.3
2017-08-31,30.9,24.0,27.1,82,1010.3,11.9,1.3
2017-09-01,32.2,24.4,27.8,76,1010.6,15.5,0.0
2017-09-02,31.3,24.4,26.9,79,1010.3,13.7,1.7
2017-09-03,30.3,24.3,26.7,81,1009.3,12.3,3.0
2017-09-04,31.2,24.0,27.1,81,1007.9,11.7,0.8
2017-09-05,32.2,24.3,27.5,79,1007.0,13.6,2.0
2017-09-06,31.3,24.8,27.5,78,1005.3,24.0,3.2
2017-09-07,27.6,24.7,26.6,83,1000.7,38.8,20.9
2017-09-08,27.8,25.5,26.5,90,1004.8,24.8,18.8
2017-09-09,28.4,24.7,26.6,86,1005.7,12.2,13.2
2017-09-10,29.6,23.4,26.7,82,1005.5,18.7,0.2
2017-09-11,30.3,26.1,27.9,83,1006.7,14.5,0.6
2017-09-12,29.7,25.1,27.2,86,1007.3,13.1,8.3
2017-09-13,29.6,24.0,26.7,85,1006.9,11.1,3.4
2017-09-14,31.1,24.2,27.2,83,1006.7,12.0,6.9
2017-09-15,28.1,25.1,26.3,89,1008.2,17.0,15.1
2017-09-16,29.2,24.3,26.2,89,1008.5,10.6,13.0
2017-09-17,30.5,23.1,26.8,85,1007.7,12.1,0.2
2017-09-18,30.3,23.2,26.5,85,1007.3,11.2,9.5
2017-09-19,32.0,23.8,27.4,78,1006.9,16.3,0.7
2017-09-20,30.4,25.3,27.2,76,1003.7,28.9,1.0
2017-09-21,28.5,24.5,26.6,80,999.0,38.2,12.6
2017-09-22,29.1,26.1,27.0,86,1002.0,34.2,11.1
2017-09-23,27.2,25.6,26.5,87,1005.3,19.8,7.0
2017-09-24,29.6,23.7,26.6,87,1006.9,17.4,18.1
2017-09-25,29.2,24.3,26.4,88,1008.0,13.4,14.1
2017-09-26,29.3,24.5,26.3,86,1008.5,14.7,8.7
2017-09-27,29.3,23.0,26.3,85,1007.7,16.8,1.8
2017-09-28,30.3,23.3,26.5,82,1007.8,12.1,0.4
2017-09-29,30.7,23.9,26.2,81,1008.0,13.1,5.6
2017-09-30,28.5,23.4,25.6,85,1007.2,12.6,5.5
2017-10-01,27.5,23.3,25.2,88,1005.7,12.1,11.2
2017-10-02,28.3,23.7,25.7,88,1006.4,10.7,5.3
2017-10-03,30.4,23.6,26.5,80,1006.9,13.8,2.3
2017-10-04,29.6,23.7,26.2,83,1005.6,14.4,1.3
2017-10-05,29.5,23.1,25.7,88,1006.5,21.2,6.1
2017-10-06,28.4,24.3,25.9,89,1008.5,18.2,12.7
2017-10-07,28.5,23.7,26.0,89,1008.9,12.1,5.7
2017-10-08,28.4,23.4,25.2,90,1006.8,12.0,11.3
2017-10-09,28.8,22.8,24.8,89,1005.0,13.7,16.9
2017-10-10,27.6,22.7,24.7,87,1004.1,14.8,7.6
2017-10-11,28.8,21.9,25.4,86,1003.8,13.4,6.1
2017-10-12,28.0,25.1,26.5,89,1005.6,12.9,4.0
2017-10-13,30.6,23.8,26.9,82,1006.8,11.7,1.4
2017-10-14,31.1,23.9,26.7,80,1007.0,16.2,0.9
2017-10-15,30.2,24.1,26.5,84,1006.5,14.1,10.8
2017-10-16,28.7,24.7,26.0,89,1008.3,13.7,15.1
2017-10-17,28.2,24.7,26.1,89,1008.7,14.0,4.0
2017-10-18,28.3,23.9,25.6,89,1008.9,18.3,19.5
2017-10-19,28.4,23.5,25.8,87,1009.2,16.2,9.8
2017-10-20,30.1,23.2,26.2,80,1008.8,16.1,1.7
2017-10-21,29.7,22.9,25.9,78,1009.4,15.0,0.3
2017-10-22,30.2,22.6,25.9,76,1010.4,13.8,0.8
2017-10-23,29.1,22.7,25.2,81,1009.1,11.9,1.5
2017-10-24,29.3,21.9,25.1,82,1007.5,9.7,0.7
2017-10-25,28.4,22.0,25.2,83,1007.2,12.9,0.3
2017-10-26,28.8,22.7,25.6,86,1006.9,15.5,2.1
2017-10-27,30.1,22.9,26.1,83,1006.4,12.4,0.5
2017-10-28,29.6,23.5,25.9,84,1006.0,12.3,0.6
2017-10-29,28.2,23.6,26.0,87,1005.5,15.6,7.9
2017-10-30,29.5,23.7,26.3,85,1006.7,10.0,1.6
2017-10-31,30.2,23.3,26.5,81,1007.2,13.0,0.5
2017-11-01,30.0,24.3,26.3,83,1007.1,13.3,1.5
2017-11-02,29.7,23.0,25.7,82,1007.7,12.3,0.8
2017-11-03,28.8,22.4,25.5,80,1007.0,10.7,0.5
2017-11-04,29.0,22.2,25.2,81,1006.6,15.3,3.0
2017-11-05,28.3,22.1,24.7,84,1008.0,12.6,3.7
2017-11-06,27.5,22.3,24.5,88,1008.4,11.3,5.9
2017-11-07,27.8,22.5,24.7,87,1006.7,11.1,6.2
2017-11-08,26.7,22.6,23.9,92,1005.7,12.8,24.4
2017-11-09,26.1,22.3,23.6,93,1006.2,11.3,23.4
2017-11-10,26.7,22.6,24.2,92,1006.2,10.5,15.8
2017-11-11,28.2,22.7,24.7,90,1005.9,11.2,11.8
2017-11-12,27.2,22.4,24.4,90,1006.5,9.9,8.9
2017-11-13,27.7,22.6,24.6,90,1006.5,12.1,11.3
2017-11-14,26.8,22.4,24.5,89,1004.7,11.0,3.6
2017-11-15,26.6,24.0,25.3,88,1003.2,18.2,4.9
2017-11-16,26.9,23.9,25.0,91,1003.4,20.0,27.0
2017-11-17,27.9,24.1,25.4,88,1003.3,23.8,8.0
2017-11-18,27.1,22.7,24.6,87,1003.4,16.6,3.4
2017-11-19,28.6,23.0,24.4,86,1004.5,19.6,18.7
2017-11-20,27.8,22.4,24.2,90,1006.2,11.3,13.7
2017-11-21,28.0,22.2,24.5,90,1006.9,9.8,2.1
2017-11-22,28.3,21.1,24.8,80,1007.5,11.8,0.0
2017-11-23,28.6,20.7,24.1,84,1007.0,11.0,0.0
2017-11-24,29.1,21.5,24.9,86,1007.6,11.9,1.1
2017-11-25,28.3,23.0,25.4,88,1008.5,11.5,1.1
2017-11-26,28.8,22.3,25.2,86,1008.0,11.7,0.5
2017-11-27,28.5,22.1,24.9,83,1008.0,12.2,0.9
2017-11-28,29.5,21.8,24.8,84,1009.4,11.9,0.0
2017-11-29,28.9,21.6,24.9,85,1008.7,9.4,0.7
2017-11-30,28.1,22.3,25.0,84,1006.7,11.6,1.0
2017-12-01,29.1,21.9,24.7,84,1006.2,11.4,1.8
2017-12-02,29.3,22.1,25.1,77,1006.7,16.3,0.0
2017-12-03,29.1,22.0,24.9,79,1006.6,17.9,0.4
2017-12-04,29.7,22.1,25.0,81,1008.3,15.0,0.1
2017-12-05,28.2,22.1,24.5,85,1010.4,18.1,2.5
2017-12-06,27.7,22.6,24.5,85,1010.7,15.2,2.9
2017-12-07,28.4,22.3,24.4,85,1009.9,13.0,3.0
2017-12-08,28.2,21.0,24.3,81,1009.8,13.7,0.0
2017-12-09,28.9,21.7,24.9,80,1010.1,15.8,0.2
2017-12-10,28.9,21.2,24.5,81,1009.6,11.4,0.0
2017-12-11,28.5,21.2,24.4,78,1008.2,14.6,0.0
2017-12-12,27.1,19.5,23.3,81,1007.4,12.0,0.0
2017-12-13,27.9,20.9,24.8,80,1008.6,14.7,0.6
2017-12-14,27.5,21.5,24.5,84,1010.1,12.8,1.0
2017-12-15,29.1,21.7,24.7,80,1011.6,11.5,0.1
2017-12-16,29.5,22.1,25.0,77,1012.3,18.9,0.0
2017-12-17,28.7,22.7,24.9,76,1012.1,24.1,0.0
2017-12-18,29.7,22.0,24.9,77,1012.4,22.3,0.1
2017-12-19,28.3,22.5,24.8,81,1011.9,19.2,0.8
2017-12-20,29.1,21.8,24.9,74,1010.9,20.5,0.0
2017-12-21,27.8,22.1,24.6,78,1010.7,15.9,1.0
2017-12-22,28.6,21.4,24.5,77,1011.5,16.9,1.6
2017-12-23,28.4,22.1,24.2,80,1011.9,17.4,1.3
2017-12-24,29.1,21.2,24.5,74,1012.2,15.7,0.0
2017-12-25,28.1,21.4,24.0,80,1012.1,16.9,2.0
2017-12-26,27.7,21.2,23.8,81,1012.3,18.2,1.4
2017-12-27,28.4,21.2,24.2,79,1012.2,17.3,1.2
2017-12-28,28.7,21.1,24.3,78,1010.9,16.2,1.2
2017-12-29,28.7,21.8,24.0,84,1010.7,13.7,2.2
2017-12-30,28.2,20.4,23.9,80,1010.6,11.0,0.1
2017-12-31,28.5,20.6,24.1,77,1011.7,13.0,0.9
2018-01-01,28.2,21.8,24.4,80,1010.9,13.8,1.8
2018-01-02,27.9,21.4,24.3,81,1009.4,12.6,0.7
2018-01-03,27.3,21.5,24.4,79,1008.1,14.7,0.5
2018-01-04,27.3,23.1,25.0,85,1008.9,18.4,4.6
2018-01-05,26.1,22.2,23.9,84,1011.2,21.4,1.7
2018-01-06,27.4,21.9,24.0,86,1010.9,14.6,5.0
2018-01-07,27.0,21.4,23.3,91,1010.0,11.6,22.9
2018-01-08,26.7,21.8,23.9,85,1010.2,16.4,2.5
2018-01-09,28.3,20.5,23.6,83,1010.3,12.4,0.8
2018-01-10,28.3,21.4,24.2,82,1010.0,13.6,1.8
2018-01-11,25.6,22.2,23.3,90,1011.2,16.6,18.3
2018-01-12,26.9,21.6,24.1,86,1011.3,13.5,9.1
2018-01-13,28.1,21.3,24.1,83,1011.1,12.7,1.5
2018-01-14,26.6,21.9,23.8,85,1010.3,14.6,0.6
2018-01-15,28.2,21.3,24.0,82,1010.1,13.1,0.8
2018-01-16,27.5,21.1,23.4,83,1011.0,17.2,1.4
2018-01-17,27.2,21.5,23.9,84,1010.9,15.6,2.2
2018-01-18,27.4,21.0,23.9,85,1010.6,10.8,1.1
2018-01-19,28.0,21.4,23.9,83,1011.2,15.6,0.9
2018-01-20,27.7,21.8,23.8,87,1011.6,14.8,6.9
2018-01-21,27.2,21.4,23.8,84,1010.9,14.4,5.2
2018-01-22,28.7,21.4,24.4,80,1009.9,14.1,0.2
2018-01-23,28.1,21.4,24.3,80,1009.9,15.6,1.2
2018-01-24,27.9,21.6,23.9,84,1010.5,17.2,2.2
2018-01-25,27.1,21.6,23.5,85,1011.0,15.2,1.6
2018-01-26,26.7,21.0,23.5,76,1011.7,24.7,1.1
2018-01-27,27.7,21.8,24.0,78,1011.6,27.3,1.3
2018-01-28,26.7,21.8,23.6,81,1011.2,19.1,3.5
2018-01-29,27.0,21.1,23.4,82,1009.8,18.9,2.2
2018-01-30,28.3,20.5,23.8,80,1008.7,13.9,0.6
2018-01-31,28.4,20.8,23.8,79,1009.3,14.2,1.7
2018-02-01,28.0,20.1,23.3,71,1011.4,19.7,0.1
2018-02-02,28.4,19.9,23.5,71,1011.2,16.9,0.3
2018-02-03,27.4,20.3,23.4,75,1011.1,18.5,0.8
2018-02-04,28.1,19.3,23.2,67,1011.5,20.0,0.0
2018-02-05,27.0,20.4,23.7,71,1011.8,16.2,1.5
2018-02-06,28.2,21.0,23.8,81,1013.5,18.0,3.4
2018-02-07,28.5,20.8,23.9,77,1013.7,18.6,1.1
2018-02-08,27.6,20.8,23.3,80,1013.3,15.6,2.4
2018-02-09,27.5,20.8,22.9,83,1012.4,17.3,3.9
2018-02-10,27.4,20.7,23.3,81,1013.4,16.9,2.3
2018-02-11,27.7,20.4,23.5,77,1014.2,18.6,2.7
2018-02-12,28.3,19.8,23.5,71,1015.5,20.8,1.0
2018-02-13,26.2,19.7,22.5,80,1016.1,21.2,5.9
2018-02-14,26.7,19.5,22.8,78,1015.6,21.5,1.6
2018-02-15,26.9,19.9,23.0,75,1015.0,18.4,2.8
2018-02-16,27.3,20.7,23.3,78,1014.0,17.3,1.0
2018-02-17,26.4,20.4,23.0,77,1014.1,17.6,1.0
2018-02-18,27.4,19.8,23.2,76,1013.7,17.1,0.9
2018-02-19,29.9,20.4,24.1,73,1014.5,21.3,1.6
2018-02-20,28.5,21.0,24.1,72,1015.6,26.0,0.7
2018-02-21,28.5,20.4,23.6,74,1015.9,18.3,1.2
2018-02-22,29.3,20.2,23.7,69,1015.9,24.2,0.3
2018-02-23,27.9,19.9,23.1,73,1014.6,18.5,0.6
2018-02-24,27.6,20.0,22.4,77,1013.1,17.7,4.6
2018-02-25,26.3,19.8,22.3,79,1013.0,18.9,6.1
2018-02-26,27.2,19.2,22.2,78,1012.4,16.7,10.4
2018-02-27,27.3,18.9,22.1,81,1011.2,18.5,7.0
2018-02-28,27.8,19.8,23.2,75,1010.0,16.2,0.5
2018-03-01,29.2,19.9,23.4,74,1011.0,16.6,0.2
2018-03-02,27.3,16.7,22.4,74,1010.5,14.6,0.0
2018-03-03,29.1,18.4,23.5,75,1006.7,18.4,0.0
2018-03-04,28.3,20.5,23.7,64,1004.8,21.2,0.0
2018-03-05,29.1,19.3,23.4,57,1006.4,22.5,0.1
2018-03-06,27.5,19.2,22.9,64,1010.1,15.9,0.3
2018-03-07,27.5,19.4,23.5,68,1011.2,17.6,0.0
2018-03-08,27.8,19.2,23.6,79,1010.9,13.7,1.0
2018-03-09,28.7,21.5,24.6,83,1011.3,18.8,2.8
2018-03-10,29.1,20.9,24.9,79,1011.3,19.1,0.8
2018-03-11,28.2,22.6,25.1,80,1011.0,24.8,2.7
2018-03-12,28.1,21.3,24.7,80,1009.4,22.4,1.8
2018-03-13,28.0,21.3,25.0,81,1009.6,18.5,2.6
2018-03-14,27.7,22.0,24.8,82,1010.3,20.1,3.5
2018-03-15,27.9,22.6,25.1,79,1010.4,13.1,2.9
2018-03-16,28.1,20.9,24.6,79,1010.5,14.4,1.5
2018-03-17,28.3,21.0,24.3,82,1010.0,15.3,0.0
2018-03-18,28.3,21.9,24.8,78,1007.9,14.6,0.1
2018-03-19,27.7,21.2,24.6,79,1006.5,14.8,0.6
2018-03-20,27.9,22.9,25.2,78,1008.0,16.2,0.4
2018-03-21,28.9,21.6,24.8,80,1010.2,15.8,1.1
2018-03-22,29.0,21.4,25.2,80,1010.8,13.3,0.2
2018-03-23,28.6,21.4,24.1,84,1010.7,13.1,13.4
2018-03-24,28.7,21.5,24.1,76,1010.6,22.3,0.8
2018-03-25,30.9,21.4,25.2,60,1010.6,21.3,0.0
2018-03-26,28.7,21.7,24.8,67,1010.6,18.1,1.9
2018-03-27,27.3,21.9,24.1,73,1010.2,22.9,0.6
2018-03-28,27.9,20.4,23.8,70,1010.6,24.4,0.3
2018-03-29,30.2,19.4,23.8,58,1011.4,24.1,0.0
2018-03-30,28.2,19.9,23.6,59,1010.8,20.8,0.5
2018-03-31,28.6,20.1,23.6,67,1009.2,16.3,0.3
2018-04-01,28.2,20.1,24.2,69,1008.3,13.5,0.5
2018-04-02,28.6,20.7,24.2,76,1008.1,15.8,3.0
2018-04-03,29.9,20.9,24.8,74,1008.5,16.4,0.2
2018-04-04,30.4,21.0,25.0,75,1008.8,18.7,1.3
2018-04-05,29.1,21.7,25.1,77,1008.6,14.2,2.5
2018-04-06,27.8,22.2,24.8,81,1009.0,11.8,0.8
2018-04-07,28.5,22.1,25.1,80,1009.4,14.0,0.6
2018-04-08,29.2,21.5,25.4,79,1009.6,15.9,0.4
2018-04-09,29.5,21.8,25.3,78,1011.1,13.4,3.0
2018-04-10,31.1,22.3,25.9,71,1011.8,20.4,0.7
2018-04-11,28.4,22.5,25.3,75,1011.2,20.4,1.1
2018-04-12,29.4,22.3,25.3,76,1010.3,9.8,2.2
2018-04-13,28.5,22.0,24.8,79,1011.3,11.8,5.6
2018-04-14,30.1,21.6,25.4,69,1012.1,17.7,1.4
2018-04-15,27.0,21.7,24.1,80,1013.0,19.1,3.6
2018-04-16,29.5,20.8,24.8,76,1011.8,15.3,0.5
2018-04-17,28.6,21.2,25.1,77,1010.2,15.0,0.6
2018-04-18,29.1,21.9,25.1,79,1011.1,17.2,2.3
2018-04-19,27.7,22.3,24.5,84,1012.7,15.3,5.3
2018-04-20,29.8,22.0,25.3,77,1012.0,19.2,3.6
2018-04-21,28.8,22.2,25.2,78,1010.9,11.8,1.5
2018-04-22,29.0,22.3,25.1,75,1010.5,13.4,1.3
2018-04-23,29.6,21.1,25.0,75,1010.4,12.6,0.9
2018-04-24,28.9,21.7,25.2,79,1010.4,15.5,4.2
2018-04-25,28.8,22.2,25.4,79,1009.9,16.6,1.7
2018-04-26,28.7,22.5,25.9,78,1009.2,14.8,0.7
2018-04-27,28.7,23.5,25.9,80,1009.3,16.4,2.5
2018-04-28,28.9,23.9,26.1,77,1010.5,18.5,1.3
2018-04-29,28.3,22.3,25.7,77,1011.3,15.0,2.2
2018-04-30,28.6,22.1,25.5,77,1011.0,16.8,0.6
2018-05-01,29.4,21.9,25.7,76,1011.4,16.6,0.7
2018-05-02,28.0,22.9,25.3,79,1011.4,17.0,2.2
2018-05-03,28.6,22.1,25.1,79,1009.9,16.8,2.6
2018-05-04,27.1,21.9,23.9,89,1009.1,18.1,17.5
2018-05-05,26.4,22.7,24.3,87,1010.5,13.6,9.2
2018-05-06,28.3,22.7,25.1,83,1011.9,21.7,7.2
2018-05-07,28.1,23.0,25.1,82,1011.6,19.6,5.4
2018-05-08,27.7,21.9,25.0,82,1011.1,19.4,2.4
2018-05-09,27.8,22.1,25.1,81,1011.2,18.6,1.5
2018-05-10,28.1,22.0,25.2,79,1011.5,15.5,0.6
2018-05-11,28.2,21.2,25.0,78,1011.8,15.0,0.6
